household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
055540036036-2014;055540036036;100mN32175E41228;MC;NA;2;37;F;3039;EMP
055540036036-2014;055540036036;100mN32175E41228;MC;NA;2;40;F;4049;NEP
055540036036-2015;055540036036;100mN32175E41228;MC;NA;3;54;M;5064;EMP
055540036036-2015;055540036036;100mN32175E41228;MC;NA;3;53;F;5064;EMP
055540036036-2015;055540036036;100mN32175E41228;MC;NA;3;6;F;0614;NEP
055540036036-2016;055540036036;100mN32178E41216;MC;NA;6;42;M;4049;NEP
055540036036-2016;055540036036;100mN32178E41216;MC;NA;6;41;F;4049;NEP
055540036036-2016;055540036036;100mN32178E41216;MC;NA;6;13;M;0614;NEP
055540036036-2016;055540036036;100mN32178E41216;MC;NA;6;23;F;1824;EMP
055540036036-2016;055540036036;100mN32178E41216;MC;NA;6;3;M;0305;NEP
055540036036-2016;055540036036;100mN32178E41216;MC;NA;6;2;M;0003;NEP
055540036036-2017;055540036036;100mN32175E41228;S;NA;1;46;F;4049;EMP
055540036036-2018;055540036036;100mN32175E41228;MC;MIX;3;68;F;6574;EMP
055540036036-2018;055540036036;100mN32175E41228;MC;MIX;3;34;M;3039;EMP
055540036036-2018;055540036036;100mN32175E41228;MC;MIX;3;34;F;3039;NEP
055540036036-2019;055540036036;100mN32171E41225;MC;MIX;4;83;F;75XX;EMP
055540036036-2019;055540036036;100mN32171E41225;MC;MIX;4;35;F;3039;EMP
055540036036-2019;055540036036;100mN32171E41225;MC;MIX;4;40;M;4049;EMP
055540036036-2019;055540036036;100mN32171E41225;MC;MIX;4;12;F;0614;NEP
055540036036-2020;055540036036;100mN32175E41228;MC;NA;6;18;M;1824;EMP
055540036036-2020;055540036036;100mN32175E41228;MC;NA;6;18;F;1824;NEP
055540036036-2020;055540036036;100mN32175E41228;MC;NA;6;2;M;0003;NEP
055540036036-2020;055540036036;100mN32175E41228;MC;NA;6;2;F;0003;NEP
055540036036-2020;055540036036;100mN32175E41228;MC;NA;6;3;M;0305;NEP
055540036036-2020;055540036036;100mN32175E41228;MC;NA;6;0;M;0003;NEP
055540036036-2021;055540036036;100mN32175E41228;MC;NA;2;40;M;4049;EMP
055540036036-2021;055540036036;100mN32175E41228;MC;NA;2;48;M;4049;NEP
055540036036-2022;055540036036;100mN32175E41228;S;NA;1;43;M;4049;EMP
055540036036-2023;055540036036;100mN32175E41228;MC;NA;6;59;F;5064;EMP
055540036036-2023;055540036036;100mN32175E41228;MC;NA;6;62;F;5064;EMP
055540036036-2023;055540036036;100mN32175E41228;MC;NA;6;9;F;0614;NEP
055540036036-2023;055540036036;100mN32175E41228;MC;NA;6;35;F;3039;NEP
055540036036-2023;055540036036;100mN32175E41228;MC;NA;6;7;F;0614;NEP
055540036036-2023;055540036036;100mN32175E41228;MC;NA;6;20;F;1824;NEP
055540036036-2024;055540036036;100mN32175E41228;MC;NA;2;25;M;2529;NEP
055540036036-2024;055540036036;100mN32175E41228;MC;NA;2;18;M;1824;EMP
055540036036-2025;055540036036;100mN32175E41228;MC;NA;2;30;F;3039;NEP
055540036036-2025;055540036036;100mN32175E41228;MC;NA;2;32;M;3039;EMP
055540036036-2026;055540036036;100mN32175E41228;MC;NA;2;51;F;5064;EMP
055540036036-2026;055540036036;100mN32175E41228;MC;NA;2;56;F;5064;EMP
055540036036-2027;055540036036;100mN32179E41216;MC;NA;2;33;F;3039;NEP
055540036036-2027;055540036036;100mN32179E41216;MC;NA;2;36;M;3039;EMP
055540036036-2028;055540036036;100mN32179E41216;S;NA;1;58;M;5064;NEP
055540036036-2029;055540036036;100mN32179E41216;MC;OS;4;79;F;75XX;EMP
055540036036-2029;055540036036;100mN32179E41216;MC;OS;4;85;F;75XX;EMP
055540036036-2029;055540036036;100mN32179E41216;MC;OS;4;70;F;6574;NEP
055540036036-2029;055540036036;100mN32179E41216;MC;OS;4;79;M;75XX;EMP
055540036036-2030;055540036036;100mN32179E41219;MC;NA;6;53;M;5064;EMP
055540036036-2030;055540036036;100mN32179E41219;MC;NA;6;50;M;5064;EMP
055540036036-2030;055540036036;100mN32179E41219;MC;NA;6;27;M;2529;EMP
055540036036-2030;055540036036;100mN32179E41219;MC;NA;6;2;F;0003;NEP
055540036036-2030;055540036036;100mN32179E41219;MC;NA;6;22;F;1824;EMP
055540036036-2030;055540036036;100mN32179E41219;MC;NA;6;10;M;0614;NEP
055540036036-2031;055540036036;100mN32179E41219;PO;OS;5;70;F;6574;EMP
055540036036-2031;055540036036;100mN32179E41219;PO;OS;5;73;M;6574;EMP
055540036036-2031;055540036036;100mN32179E41219;PO;OS;5;81;M;75XX;EMP
055540036036-2031;055540036036;100mN32179E41219;PO;OS;5;71;F;6574;EMP
055540036036-2031;055540036036;100mN32179E41219;PO;OS;5;80;M;75XX;NEP
055540036036-2032;055540036036;100mN32179E41219;MC;NA;4;33;F;3039;NEP
055540036036-2032;055540036036;100mN32179E41219;MC;NA;4;37;M;3039;EMP
055540036036-2032;055540036036;100mN32179E41219;MC;NA;4;18;M;1824;NEP
055540036036-2032;055540036036;100mN32179E41219;MC;NA;4;18;M;1824;EMP
055540036036-2033;055540036036;100mN32179E41219;MC;OS;2;87;F;75XX;NEP
055540036036-2033;055540036036;100mN32179E41219;MC;OS;2;76;M;75XX;EMP
055540036036-2034;055540036036;100mN32179E41219;MC;MIX;6;68;M;6574;EMP
055540036036-2034;055540036036;100mN32179E41219;MC;MIX;6;40;F;4049;EMP
055540036036-2034;055540036036;100mN32179E41219;MC;MIX;6;45;F;4049;EMP
055540036036-2034;055540036036;100mN32179E41219;MC;MIX;6;0;F;0003;NEP
055540036036-2034;055540036036;100mN32179E41219;MC;MIX;6;21;M;1824;NEP
055540036036-2034;055540036036;100mN32179E41219;MC;MIX;6;19;M;1824;EMP
055540036036-2035;055540036036;100mN32179E41219;MC;NA;2;48;F;4049;NEP
055540036036-2035;055540036036;100mN32179E41219;MC;NA;2;51;F;5064;NEP
055540036036-2036;055540036036;100mN32179E41219;MC;NA;2;54;M;5064;NEP
055540036036-2036;055540036036;100mN32179E41219;MC;NA;2;56;M;5064;EMP
055540036036-2037;055540036036;100mN32179E41219;MC;NA;6;48;M;4049;EMP
055540036036-2037;055540036036;100mN32179E41219;MC;NA;6;40;M;4049;NEP
055540036036-2037;055540036036;100mN32179E41219;MC;NA;6;3;M;0305;NEP
055540036036-2037;055540036036;100mN32179E41219;MC;NA;6;15;F;1517;EMP
055540036036-2037;055540036036;100mN32179E41219;MC;NA;6;7;M;0614;NEP
055540036036-2037;055540036036;100mN32179E41219;MC;NA;6;12;M;0614;NEP
055540036036-2038;055540036036;100mN32179E41219;S;NA;1;87;F;75XX;NEP
055540036036-2039;055540036036;100mN32179E41219;MC;OS;4;67;F;6574;EMP
055540036036-2039;055540036036;100mN32179E41219;MC;OS;4;67;M;6574;EMP
055540036036-2039;055540036036;100mN32179E41219;MC;OS;4;78;F;75XX;EMP
055540036036-2039;055540036036;100mN32179E41219;MC;OS;4;83;F;75XX;EMP
055540036036-2040;055540036036;100mN32179E41219;MC;MIX;2;72;M;6574;NEP
055540036036-2040;055540036036;100mN32179E41219;MC;MIX;2;48;M;4049;NEP
055540036036-2041;055540036036;100mN32179E41219;PO;NA;2;23;F;1824;EMP
055540036036-2041;055540036036;100mN32179E41219;PO;NA;2;25;M;2529;EMP
055540036036-2042;055540036036;100mN32179E41219;MC;NA;4;46;M;4049;EMP
055540036036-2042;055540036036;100mN32179E41219;MC;NA;4;44;F;4049;EMP
055540036036-2042;055540036036;100mN32179E41219;MC;NA;4;23;M;1824;EMP
055540036036-2042;055540036036;100mN32179E41219;MC;NA;4;26;M;2529;EMP
055540036036-2043;055540036036;100mN32181E41227;S;NA;1;59;M;5064;EMP
055540036036-2044;055540036036;100mN32180E41219;S;OS;1;27;M;2529;EMP
055540036036-2045;055540036036;100mN32178E41189;MC;NA;2;45;M;4049;NEP
055540036036-2045;055540036036;100mN32178E41189;MC;NA;2;40;M;4049;NEP
055540036036-2046;055540036036;100mN32178E41189;S;NA;1;36;F;3039;NEP
055540036036-2047;055540036036;100mN32178E41189;SF;NA;2;30;M;3039;EMP
055540036036-2047;055540036036;100mN32178E41189;SF;NA;2;0;M;0003;NEP
055540036036-2048;055540036036;100mN32173E41227;PO;NA;4;43;M;4049;EMP
055540036036-2048;055540036036;100mN32173E41227;PO;NA;4;42;M;4049;EMP
055540036036-2048;055540036036;100mN32173E41227;PO;NA;4;9;F;0614;NEP
055540036036-2048;055540036036;100mN32173E41227;PO;NA;4;10;M;0614;NEP
055540036036-2049;055540036036;100mN32178E41217;MC;NA;2;48;M;4049;EMP
055540036036-2049;055540036036;100mN32178E41217;MC;NA;2;18;F;1824;EMP
055540036036-2050;055540036036;100mN32181E41224;S;NA;1;37;M;3039;EMP
055540036036-2051;055540036036;100mN32181E41224;SF;NA;4;89;F;75XX;EMP
055540036036-2051;055540036036;100mN32181E41224;SF;NA;4;70;F;6574;EMP
055540036036-2051;055540036036;100mN32181E41224;SF;NA;4;16;M;1517;EMP
055540036036-2051;055540036036;100mN32181E41224;SF;NA;4;10;M;0614;NEP
055540036036-2052;055540036036;100mN32171E41225;MC;NA;5;43;M;4049;EMP
055540036036-2052;055540036036;100mN32171E41225;MC;NA;5;35;F;3039;NEP
055540036036-2052;055540036036;100mN32171E41225;MC;NA;5;16;F;1517;EMP
055540036036-2052;055540036036;100mN32171E41225;MC;NA;5;15;F;1517;NEP
055540036036-2052;055540036036;100mN32171E41225;MC;NA;5;11;F;0614;NEP
055540036036-2053;055540036036;100mN32181E41224;S;NA;1;35;M;3039;EMP
055540036036-2054;055540036036;100mN32181E41224;MC;NA;3;32;M;3039;EMP
055540036036-2054;055540036036;100mN32181E41224;MC;NA;3;32;F;3039;NEP
055540036036-2054;055540036036;100mN32181E41224;MC;NA;3;15;M;1517;EMP
055540036036-2055;055540036036;100mN32181E41224;PO;MIX;6;70;F;6574;NEP
055540036036-2055;055540036036;100mN32181E41224;PO;MIX;6;51;F;5064;NEP
055540036036-2055;055540036036;100mN32181E41224;PO;MIX;6;59;F;5064;EMP
055540036036-2055;055540036036;100mN32181E41224;PO;MIX;6;31;F;3039;EMP
055540036036-2055;055540036036;100mN32181E41224;PO;MIX;6;28;F;2529;EMP
055540036036-2055;055540036036;100mN32181E41224;PO;MIX;6;27;F;2529;EMP
055540036036-2056;055540036036;100mN32181E41224;S;NA;1;56;F;5064;EMP
055540036036-2057;055540036036;100mN32181E41224;SF;MIX;6;68;F;6574;NEP
055540036036-2057;055540036036;100mN32181E41224;SF;MIX;6;54;M;5064;NEP
055540036036-2057;055540036036;100mN32181E41224;SF;MIX;6;15;F;1517;EMP
055540036036-2057;055540036036;100mN32181E41224;SF;MIX;6;8;M;0614;NEP
055540036036-2057;055540036036;100mN32181E41224;SF;MIX;6;9;F;0614;NEP
055540036036-2057;055540036036;100mN32181E41224;SF;MIX;6;7;M;0614;NEP
055540036036-2058;055540036036;100mN32181E41224;MC;MIX;3;69;F;6574;EMP
055540036036-2058;055540036036;100mN32181E41224;MC;MIX;3;28;F;2529;EMP
055540036036-2058;055540036036;100mN32181E41224;MC;MIX;3;27;F;2529;EMP
055540036036-2059;055540036036;100mN32181E41224;MC;OS;4;88;F;75XX;EMP
055540036036-2059;055540036036;100mN32181E41224;MC;OS;4;80;F;75XX;NEP
055540036036-2059;055540036036;100mN32181E41224;MC;OS;4;67;F;6574;EMP
055540036036-2059;055540036036;100mN32181E41224;MC;OS;4;84;F;75XX;EMP
055540036036-2060;055540036036;100mN32181E41224;S;NA;1;62;F;5064;NEP
055540036036-2061;055540036036;100mN32181E41224;S;NA;1;78;F;75XX;EMP
055540036036-2062;055540036036;100mN32181E41224;MC;NA;5;46;M;4049;NEP
055540036036-2062;055540036036;100mN32181E41224;MC;NA;5;45;M;4049;NEP
055540036036-2062;055540036036;100mN32181E41224;MC;NA;5;12;M;0614;NEP
055540036036-2062;055540036036;100mN32181E41224;MC;NA;5;22;F;1824;NEP
055540036036-2062;055540036036;100mN32181E41224;MC;NA;5;13;M;0614;NEP
055540036036-2063;055540036036;100mN32181E41224;NA;NA;3;22;F;1824;EMP
055540036036-2063;055540036036;100mN32181E41224;NA;NA;3;46;F;4049;NEP
055540036036-2063;055540036036;100mN32181E41224;NA;NA;3;42;M;4049;EMP
055540036036-2064;055540036036;100mN32181E41224;MC;OS;4;79;F;75XX;NEP
055540036036-2064;055540036036;100mN32181E41224;MC;OS;4;80;F;75XX;EMP
055540036036-2064;055540036036;100mN32181E41224;MC;OS;4;82;F;75XX;NEP
055540036036-2064;055540036036;100mN32181E41224;MC;OS;4;86;F;75XX;NEP
055540036036-2065;055540036036;100mN32172E41228;NA;NA;3;33;F;3039;NEP
055540036036-2065;055540036036;100mN32172E41228;NA;NA;3;82;F;75XX;NEP
055540036036-2065;055540036036;100mN32172E41228;NA;NA;3;65;F;6574;EMP
055540036036-2066;055540036036;100mN32172E41228;S;OS;1;47;M;4049;EMP
055540036036-2067;055540036036;100mN32172E41228;SF;MIX;5;68;F;6574;EMP
055540036036-2067;055540036036;100mN32172E41228;SF;MIX;5;19;M;1824;EMP
055540036036-2067;055540036036;100mN32172E41228;SF;MIX;5;2;F;0003;NEP
055540036036-2067;055540036036;100mN32172E41228;SF;MIX;5;2;F;0003;NEP
055540036036-2067;055540036036;100mN32172E41228;SF;MIX;5;2;M;0003;NEP
055540036036-2068;055540036036;100mN32196E41250;MC;OS;3;69;F;6574;EMP
055540036036-2068;055540036036;100mN32196E41250;MC;OS;3;70;F;6574;UEP
055540036036-2068;055540036036;100mN32196E41250;MC;OS;3;65;F;6574;EMP
055540036036-2069;055540036036;100mN32172E41228;PO;MIX;4;67;F;6574;EMP
055540036036-2069;055540036036;100mN32172E41228;PO;MIX;4;44;F;4049;NEP
055540036036-2069;055540036036;100mN32172E41228;PO;MIX;4;57;M;5064;EMP
055540036036-2069;055540036036;100mN32172E41228;PO;MIX;4;28;M;2529;EMP
055540036036-2070;055540036036;100mN32172E41228;S;NA;1;45;M;4049;EMP
055540036036-2071;055540036036;100mN32178E41217;MC;NA;5;48;M;4049;EMP
055540036036-2071;055540036036;100mN32178E41217;MC;NA;5;45;M;4049;NEP
055540036036-2071;055540036036;100mN32178E41217;MC;NA;5;30;M;3039;EMP
055540036036-2071;055540036036;100mN32178E41217;MC;NA;5;1;F;0003;NEP
055540036036-2071;055540036036;100mN32178E41217;MC;NA;5;6;F;0614;NEP
055540036036-2072;055540036036;100mN32178E41217;MC;NA;4;42;M;4049;EMP
055540036036-2072;055540036036;100mN32178E41217;MC;NA;4;48;F;4049;NEP
055540036036-2072;055540036036;100mN32178E41217;MC;NA;4;9;M;0614;NEP
055540036036-2072;055540036036;100mN32178E41217;MC;NA;4;7;M;0614;NEP
055540036036-2073;055540036036;100mN32178E41217;S;NA;1;72;F;6574;EMP
055540036036-2074;055540036036;100mN32178E41217;MC;NA;2;26;F;2529;EMP
055540036036-2074;055540036036;100mN32178E41217;MC;NA;2;31;M;3039;NEP
055540036036-2075;055540036036;100mN32178E41217;S;NA;1;51;M;5064;EMP
055540036036-2076;055540036036;100mN32178E41217;S;OS;1;58;M;5064;EMP
055540036036-2077;055540036036;100mN32178E41217;MC;NA;4;62;F;5064;EMP
055540036036-2077;055540036036;100mN32178E41217;MC;NA;4;62;F;5064;EMP
055540036036-2077;055540036036;100mN32178E41217;MC;NA;4;26;M;2529;EMP
055540036036-2077;055540036036;100mN32178E41217;MC;NA;4;10;M;0614;NEP
055540036036-2078;055540036036;100mN32178E41217;MC;MIX;3;68;F;6574;EMP
055540036036-2078;055540036036;100mN32178E41217;MC;MIX;3;61;M;5064;EMP
055540036036-2078;055540036036;100mN32178E41217;MC;MIX;3;61;F;5064;NEP
055540036036-2079;055540036036;100mN32178E41217;MC;NA;2;48;M;4049;EMP
055540036036-2079;055540036036;100mN32178E41217;MC;NA;2;18;F;1824;EMP
055540036036-2080;055540036036;100mN32178E41217;MC;NA;3;33;M;3039;EMP
055540036036-2080;055540036036;100mN32178E41217;MC;NA;3;31;F;3039;NEP
055540036036-2080;055540036036;100mN32178E41217;MC;NA;3;18;M;1824;EMP
055540036036-2081;055540036036;100mN32178E41217;MC;NA;5;45;M;4049;EMP
055540036036-2081;055540036036;100mN32178E41217;MC;NA;5;47;F;4049;EMP
055540036036-2081;055540036036;100mN32178E41217;MC;NA;5;7;M;0614;NEP
055540036036-2081;055540036036;100mN32178E41217;MC;NA;5;2;M;0003;NEP
055540036036-2081;055540036036;100mN32178E41217;MC;NA;5;25;M;2529;EMP
055540036036-2082;055540036036;100mN32178E41217;MC;NA;3;36;F;3039;EMP
055540036036-2082;055540036036;100mN32178E41217;MC;NA;3;36;M;3039;EMP
055540036036-2082;055540036036;100mN32178E41217;MC;NA;3;18;M;1824;NEP
055540036036-2083;055540036036;100mN32178E41217;MC;NA;2;40;F;4049;EMP
055540036036-2083;055540036036;100mN32178E41217;MC;NA;2;37;M;3039;EMP
055540036036-2084;055540036036;100mN32178E41217;MC;NA;2;62;F;5064;EMP
055540036036-2084;055540036036;100mN32178E41217;MC;NA;2;58;M;5064;EMP
055540036036-2085;055540036036;100mN32180E41239;MC;NA;5;38;M;3039;NEP
055540036036-2085;055540036036;100mN32180E41239;MC;NA;5;43;F;4049;NEP
055540036036-2085;055540036036;100mN32180E41239;MC;NA;5;12;F;0614;NEP
055540036036-2085;055540036036;100mN32180E41239;MC;NA;5;19;F;1824;EMP
055540036036-2085;055540036036;100mN32180E41239;MC;NA;5;9;F;0614;NEP
055540036036-2086;055540036036;100mN32177E41218;SF;NA;2;70;M;6574;EMP
055540036036-2086;055540036036;100mN32177E41218;SF;NA;2;27;M;2529;EMP
055540036036-2087;055540036036;100mN32180E41239;S;OS;1;43;M;4049;EMP
055540036036-2088;055540036036;100mN32195E41216;S;NA;1;47;M;4049;NEP
055540036036-2089;055540036036;100mN32195E41216;MC;NA;2;62;F;5064;NEP
055540036036-2089;055540036036;100mN32195E41216;MC;NA;2;55;F;5064;EMP
055540036036-2090;055540036036;100mN32195E41216;MC;MIX;6;85;F;75XX;EMP
055540036036-2090;055540036036;100mN32195E41216;MC;MIX;6;31;F;3039;NEP
055540036036-2090;055540036036;100mN32195E41216;MC;MIX;6;31;F;3039;NEP
055540036036-2090;055540036036;100mN32195E41216;MC;MIX;6;13;F;0614;NEP
055540036036-2090;055540036036;100mN32195E41216;MC;MIX;6;0;M;0003;NEP
055540036036-2090;055540036036;100mN32195E41216;MC;MIX;6;16;M;1517;EMP
055540036036-2091;055540036036;100mN32180E41216;MC;NA;2;26;M;2529;EMP
055540036036-2091;055540036036;100mN32180E41216;MC;NA;2;30;M;3039;EMP
055540036036-2092;055540036036;100mN32155E41216;S;NA;1;35;M;3039;NEP
055540036036-2093;055540036036;100mN32155E41216;S;NA;1;32;F;3039;EMP
055540036036-2094;055540036036;100mN32190E41212;MC;MIX;2;82;F;75XX;EMP
055540036036-2094;055540036036;100mN32190E41212;MC;MIX;2;55;F;5064;NEP
055540036036-2095;055540036036;100mN32190E41212;PO;NA;3;47;M;4049;NEP
055540036036-2095;055540036036;100mN32190E41212;PO;NA;3;48;M;4049;EMP
055540036036-2095;055540036036;100mN32190E41212;PO;NA;3;28;F;2529;EMP
055540036036-2096;055540036036;100mN32190E41212;MC;NA;3;35;M;3039;EMP
055540036036-2096;055540036036;100mN32190E41212;MC;NA;3;34;M;3039;EMP
055540036036-2096;055540036036;100mN32190E41212;MC;NA;3;20;M;1824;EMP
055540036036-2097;055540036036;100mN32181E41227;MC;NA;5;54;F;5064;NEP
055540036036-2097;055540036036;100mN32181E41227;MC;NA;5;51;F;5064;EMP
055540036036-2097;055540036036;100mN32181E41227;MC;NA;5;20;M;1824;EMP
055540036036-2097;055540036036;100mN32181E41227;MC;NA;5;8;M;0614;NEP
055540036036-2097;055540036036;100mN32181E41227;MC;NA;5;15;F;1517;NEP
055540036036-2098;055540036036;100mN32171E41225;MC;NA;5;43;M;4049;EMP
055540036036-2098;055540036036;100mN32171E41225;MC;NA;5;35;F;3039;NEP
055540036036-2098;055540036036;100mN32171E41225;MC;NA;5;16;F;1517;EMP
055540036036-2098;055540036036;100mN32171E41225;MC;NA;5;15;F;1517;NEP
055540036036-2098;055540036036;100mN32171E41225;MC;NA;5;11;F;0614;NEP
055540036036-2099;055540036036;100mN32181E41227;S;NA;1;59;M;5064;EMP
055540036036-2100;055540036036;100mN32227E41220;SF;NA;2;45;M;4049;EMP
055540036036-2100;055540036036;100mN32227E41220;SF;NA;2;21;M;1824;EMP
055540036036-2101;055540036036;100mN32227E41220;S;NA;1;51;F;5064;NEP
055540036036-2102;055540036036;100mN32227E41220;MC;NA;3;53;F;5064;NEP
055540036036-2102;055540036036;100mN32227E41220;MC;NA;3;56;F;5064;EMP
055540036036-2102;055540036036;100mN32227E41220;MC;NA;3;20;F;1824;EMP
055540036036-2103;055540036036;100mN32172E41233;MC;NA;2;56;F;5064;EMP
055540036036-2103;055540036036;100mN32172E41233;MC;NA;2;54;M;5064;EMP
055540036036-2104;055540036036;100mN32172E41233;NA;NA;5;52;M;5064;NEP
055540036036-2104;055540036036;100mN32172E41233;NA;NA;5;32;F;3039;UEP
055540036036-2104;055540036036;100mN32172E41233;NA;NA;5;31;M;3039;EMP
055540036036-2104;055540036036;100mN32172E41233;NA;NA;5;60;F;5064;EMP
055540036036-2104;055540036036;100mN32172E41233;NA;NA;5;33;F;3039;EMP
055540036036-2105;055540036036;100mN32172E41233;MC;OS;2;71;F;6574;EMP
055540036036-2105;055540036036;100mN32172E41233;MC;OS;2;72;F;6574;NEP
055540036036-2106;055540036036;100mN32163E41225;S;NA;1;59;M;5064;EMP
055540036036-2107;055540036036;100mN32163E41225;MC;OS;5;65;F;6574;EMP
055540036036-2107;055540036036;100mN32163E41225;MC;OS;5;65;F;6574;NEP
055540036036-2107;055540036036;100mN32163E41225;MC;OS;5;67;F;6574;NEP
055540036036-2107;055540036036;100mN32163E41225;MC;OS;5;78;F;75XX;EMP
055540036036-2107;055540036036;100mN32163E41225;MC;OS;5;71;M;6574;EMP
055540036036-2108;055540036036;100mN32163E41225;MC;OS;3;72;M;6574;NEP
055540036036-2108;055540036036;100mN32163E41225;MC;OS;3;65;F;6574;EMP
055540036036-2108;055540036036;100mN32163E41225;MC;OS;3;65;F;6574;EMP
055540036036-2109;055540036036;100mN32180E41225;MC;MIX;2;80;F;75XX;NEP
055540036036-2109;055540036036;100mN32180E41225;MC;MIX;2;32;F;3039;EMP
055540036036-2110;055540036036;100mN32180E41225;S;NA;1;54;M;5064;UEP
055540036036-2111;055540036036;100mN32180E41225;MC;NA;4;28;F;2529;EMP
055540036036-2111;055540036036;100mN32180E41225;MC;NA;4;31;M;3039;EMP
055540036036-2111;055540036036;100mN32180E41225;MC;NA;4;6;F;0614;NEP
055540036036-2111;055540036036;100mN32180E41225;MC;NA;4;6;F;0614;NEP
055540036036-2112;055540036036;100mN32194E41264;MC;MIX;3;70;M;6574;NEP
055540036036-2112;055540036036;100mN32194E41264;MC;MIX;3;43;M;4049;EMP
055540036036-2112;055540036036;100mN32194E41264;MC;MIX;3;36;M;3039;EMP
055540036036-2113;055540036036;100mN32180E41225;MC;NA;2;47;F;4049;EMP
055540036036-2113;055540036036;100mN32180E41225;MC;NA;2;55;M;5064;EMP
055540036036-2114;055540036036;100mN32180E41225;MC;MIX;5;71;M;6574;NEP
055540036036-2114;055540036036;100mN32180E41225;MC;MIX;5;47;M;4049;EMP
055540036036-2114;055540036036;100mN32180E41225;MC;MIX;5;46;F;4049;EMP
055540036036-2114;055540036036;100mN32180E41225;MC;MIX;5;19;F;1824;NEP
055540036036-2114;055540036036;100mN32180E41225;MC;MIX;5;15;M;1517;EMP
055540036036-2115;055540036036;100mN32170E41222;MC;OS;3;78;F;75XX;EMP
055540036036-2115;055540036036;100mN32170E41222;MC;OS;3;80;F;75XX;NEP
055540036036-2115;055540036036;100mN32170E41222;MC;OS;3;72;F;6574;EMP
055540036036-2116;055540036036;100mN32170E41222;MC;OS;5;77;F;75XX;EMP
055540036036-2116;055540036036;100mN32170E41222;MC;OS;5;82;F;75XX;EMP
055540036036-2116;055540036036;100mN32170E41222;MC;OS;5;72;F;6574;NEP
055540036036-2116;055540036036;100mN32170E41222;MC;OS;5;67;M;6574;NEP
055540036036-2116;055540036036;100mN32170E41222;MC;OS;5;88;F;75XX;EMP
055540036036-2117;055540036036;100mN32170E41222;PO;NA;3;47;M;4049;EMP
055540036036-2117;055540036036;100mN32170E41222;PO;NA;3;40;F;4049;EMP
055540036036-2117;055540036036;100mN32170E41222;PO;NA;3;31;F;3039;NEP
055540036036-2118;055540036036;100mN32170E41222;MC;NA;3;41;F;4049;EMP
055540036036-2118;055540036036;100mN32170E41222;MC;NA;3;46;M;4049;EMP
055540036036-2118;055540036036;100mN32170E41222;MC;NA;3;19;M;1824;EMP
055540036036-2119;055540036036;100mN32171E41223;MC;NA;3;53;F;5064;NEP
055540036036-2119;055540036036;100mN32171E41223;MC;NA;3;50;M;5064;EMP
055540036036-2119;055540036036;100mN32171E41223;MC;NA;3;30;M;3039;EMP
055540036036-2120;055540036036;100mN32170E41222;MC;NA;2;61;F;5064;NEP
055540036036-2120;055540036036;100mN32170E41222;MC;NA;2;41;M;4049;NEP
055540036036-2121;055540036036;100mN32194E41261;MC;NA;4;45;F;4049;EMP
055540036036-2121;055540036036;100mN32194E41261;MC;NA;4;52;M;5064;EMP
055540036036-2121;055540036036;100mN32194E41261;MC;NA;4;26;M;2529;EMP
055540036036-2121;055540036036;100mN32194E41261;MC;NA;4;1;F;0003;NEP
055540036036-2122;055540036036;100mN32194E41261;MC;NA;6;58;F;5064;EMP
055540036036-2122;055540036036;100mN32194E41261;MC;NA;6;48;F;4049;NEP
055540036036-2122;055540036036;100mN32194E41261;MC;NA;6;16;F;1517;NEP
055540036036-2122;055540036036;100mN32194E41261;MC;NA;6;18;F;1824;EMP
055540036036-2122;055540036036;100mN32194E41261;MC;NA;6;26;M;2529;EMP
055540036036-2122;055540036036;100mN32194E41261;MC;NA;6;16;M;1517;EMP
055540036036-2123;055540036036;100mN32194E41261;MC;NA;2;46;F;4049;EMP
055540036036-2123;055540036036;100mN32194E41261;MC;NA;2;47;F;4049;NEP
055540036036-2124;055540036036;100mN32177E41223;S;NA;1;50;M;5064;EMP
055540036036-2125;055540036036;100mN32177E41223;MC;NA;3;58;M;5064;NEP
055540036036-2125;055540036036;100mN32177E41223;MC;NA;3;50;M;5064;EMP
055540036036-2125;055540036036;100mN32177E41223;MC;NA;3;13;F;0614;NEP
055540036036-2126;055540036036;100mN32177E41223;MC;NA;2;38;M;3039;EMP
055540036036-2126;055540036036;100mN32177E41223;MC;NA;2;30;M;3039;EMP
055540036036-2127;055540036036;100mN32177E41223;MC;NA;2;59;M;5064;EMP
055540036036-2127;055540036036;100mN32177E41223;MC;NA;2;61;M;5064;EMP
055540036036-2128;055540036036;100mN32215E41200;S;NA;1;33;M;3039;NEP
055540036036-2129;055540036036;100mN32215E41200;S;NA;1;44;F;4049;EMP
055540036036-2130;055540036036;100mN32201E41254;SF;NA;4;44;F;4049;EMP
055540036036-2130;055540036036;100mN32201E41254;SF;NA;4;11;M;0614;NEP
055540036036-2130;055540036036;100mN32201E41254;SF;NA;4;28;M;2529;NEP
055540036036-2130;055540036036;100mN32201E41254;SF;NA;4;11;M;0614;NEP
055540036036-2131;055540036036;100mN32201E41233;S;NA;1;50;M;5064;EMP
055540036036-2132;055540036036;100mN32202E41250;MC;NA;3;19;F;1824;EMP
055540036036-2132;055540036036;100mN32202E41250;MC;NA;3;18;M;1824;EMP
